1       TransverseMercator                      = Idrisi Transverse Mercator
17353 	Map_Grid_of_Australia_53	
17354 	Map_Grid_of_Australia_54	
17355 	Map_Grid_of_Australia_55	
17356 	Map_Grid_of_Australia_56	
17357 	Map_Grid_of_Australia_57	
17358 	Map_Grid_of_Australia_58	
17448 	Australian_Map_Grid_48	
17449 	Australian_Map_Grid_49	
17450 	Australian_Map_Grid_50	
17451 	Australian_Map_Grid_51	
17452 	Australian_Map_Grid_52	
17453 	Australian_Map_Grid_53	
17454 	Australian_Map_Grid_54	
17455 	Australian_Map_Grid_55	
17456 	Australian_Map_Grid_56	
17457 	Australian_Map_Grid_57	
17458 	Australian_Map_Grid_58	
18031 	Argentina_1	
18032 	Argentina_2	
18033 	Argentina_3	
18034 	Argentina_4	
18035 	Argentina_5	
18036 	Argentina_6	
18037 	Argentina_7	
18051 	Colombia_3W	
18052 	Colombia_Bogota	
18053 	Colombia_3E	
18054 	Colombia_6E	
18072 	Egypt_Red_Belt	
18073 	Egypt_Purple_Belt	
18074 	Extended_Purple_Belt	
18141 	New_Zealand_North_Island_Nat_Grid	
18142 	New_Zealand_South_Island_Nat_Grid	
19900 	Bahrain_Grid	
19905 	Netherlands_E_Indies_Equatorial	
19912 	RSO_Borneo
20137 	Adindan_UTM_zone_37N	
20138 	Adindan_UTM_zone_38N	
20248 	AGD66_AMG_zone_48	
20249 	AGD66_AMG_zone_49	
20250 	AGD66_AMG_zone_50	
20251 	AGD66_AMG_zone_51	
20252 	AGD66_AMG_zone_52	
20253 	AGD66_AMG_zone_53	
20254 	AGD66_AMG_zone_54	
20255 	AGD66_AMG_zone_55	
20256 	AGD66_AMG_zone_56	
20257 	AGD66_AMG_zone_57	
20258 	AGD66_AMG_zone_58	
20348 	AGD84_AMG_zone_48	
20349 	AGD84_AMG_zone_49	
20350 	AGD84_AMG_zone_50	
20351 	AGD84_AMG_zone_51	
20352 	AGD84_AMG_zone_52	
20353 	AGD84_AMG_zone_53	
20354 	AGD84_AMG_zone_54	
20355 	AGD84_AMG_zone_55	
20356 	AGD84_AMG_zone_56	
20357 	AGD84_AMG_zone_57	
20358 	AGD84_AMG_zone_58	
20437 	Ain_el_Abd_UTM_zone_37N	
20438 	Ain_el_Abd_UTM_zone_38N	
20439 	Ain_el_Abd_UTM_zone_39N	
20499 	Ain_el_Abd_Bahrain_Grid	
20538 	Afgooye_UTM_zone_38N	
20539 	Afgooye_UTM_zone_39N	
20700 	Lisbon_Portugese_Grid	
20822 	Aratu_UTM_zone_22S	
20823 	Aratu_UTM_zone_23S	
20824 	Aratu_UTM_zone_24S	
20973 	Arc_1950_Lo13	
20975 	Arc_1950_Lo15	
20977 	Arc_1950_Lo17	
20979 	Arc_1950_Lo19	
20981 	Arc_1950_Lo21	
20983 	Arc_1950_Lo23	
20985 	Arc_1950_Lo25	
20987 	Arc_1950_Lo27	
20989 	Arc_1950_Lo29	
20991 	Arc_1950_Lo31	
20993 	Arc_1950_Lo33	
20995 	Arc_1950_Lo35	
21100 	Batavia_NEIEZ	
21148 	Batavia_UTM_zone_48S	
21149 	Batavia_UTM_zone_49S	
21150 	Batavia_UTM_zone_50S	
21413 	Beijing_Gauss_zone_13	
21414 	Beijing_Gauss_zone_14	
21415 	Beijing_Gauss_zone_15	
21416 	Beijing_Gauss_zone_16	
21417 	Beijing_Gauss_zone_17	
21418 	Beijing_Gauss_zone_18	
21419 	Beijing_Gauss_zone_19	
21420 	Beijing_Gauss_zone_20	
21421 	Beijing_Gauss_zone_21	
21422 	Beijing_Gauss_zone_22	
21423 	Beijing_Gauss_zone_23	
21473 	Beijing_Gauss_13N	
21474 	Beijing_Gauss_14N	
21475 	Beijing_Gauss_15N	
21476 	Beijing_Gauss_16N	
21477 	Beijing_Gauss_17N	
21478 	Beijing_Gauss_18N	
21479 	Beijing_Gauss_19N	
21480 	Beijing_Gauss_20N	
21481 	Beijing_Gauss_21N	
21482 	Beijing_Gauss_22N	
21483 	Beijing_Gauss_23N	
21500 	Belge_Lambert_50	
21790 	Bern_1898_Swiss_Old	
21817 	Bogota_UTM_zone_17N	
21818 	Bogota_UTM_zone_18N	
21891 	Bogota_Colombia_3W	
21892 	Bogota_Colombia_Bogota	
21893 	Bogota_Colombia_3E	
21894 	Bogota_Colombia_6E	
22032 	Camacupa_UTM_32S	
22033 	Camacupa_UTM_33S	
22191 	C_Inchauspe_Argentina_1	
22192 	C_Inchauspe_Argentina_2	
22193 	C_Inchauspe_Argentina_3	
22194 	C_Inchauspe_Argentina_4	
22195 	C_Inchauspe_Argentina_5	
22196 	C_Inchauspe_Argentina_6	
22197 	C_Inchauspe_Argentina_7	
22332 	Carthage_UTM_zone_32N	
22391 	Carthage_Nord_Tunisie	
22392 	Carthage_Sud_Tunisie	
22523 	Corrego_Alegre_UTM_23S	
22524 	Corrego_Alegre_UTM_24S	
22832 	Douala_UTM_zone_32N	
22992 	Egypt_1907_Red_Belt	
22993 	Egypt_1907_Purple_Belt	
22994 	Egypt_1907_Ext_Purple	
23028 	ED50_UTM_zone_28N	
23029 	ED50_UTM_zone_29N	
23030 	ED50_UTM_zone_30N	
23031 	ED50_UTM_zone_31N	
23032 	ED50_UTM_zone_32N	
23033 	ED50_UTM_zone_33N	
23034 	ED50_UTM_zone_34N	
23035 	ED50_UTM_zone_35N	
23036 	ED50_UTM_zone_36N	
23037 	ED50_UTM_zone_37N	
23038 	ED50_UTM_zone_38N	
23239 	Fahud_UTM_zone_39N	
23240 	Fahud_UTM_zone_40N	
23433 	Garoua_UTM_zone_33N	
23846 	ID74_UTM_zone_46N	
23847 	ID74_UTM_zone_47N	
23848 	ID74_UTM_zone_48N	
23849 	ID74_UTM_zone_49N	
23850 	ID74_UTM_zone_50N	
23851 	ID74_UTM_zone_51N	
23852 	ID74_UTM_zone_52N	
23853 	ID74_UTM_zone_53N	
23886 	ID74_UTM_zone_46S	
23887 	ID74_UTM_zone_47S	
23888 	ID74_UTM_zone_48S	
23889 	ID74_UTM_zone_49S	
23890 	ID74_UTM_zone_50S	
23891 	ID74_UTM_zone_51S	
23892 	ID74_UTM_zone_52S	
23893 	ID74_UTM_zone_53S	
23894 	ID74_UTM_zone_54S	
23947 	Indian_1954_UTM_47N	
23948 	Indian_1954_UTM_48N	
24047 	Indian_1975_UTM_47N	
24048 	Indian_1975_UTM_48N	
24100 	Jamaica_1875_Old_Grid	
24200 	JAD69_Jamaica_Grid	
24370 	Kalianpur_India_0	
24371 	Kalianpur_India_I	
24372 	Kalianpur_India_IIa	
24373 	Kalianpur_India_IIIa	
24374 	Kalianpur_India_IVa	
24382 	Kalianpur_India_IIb	
24383 	Kalianpur_India_IIIb	
24384 	Kalianpur_India_IVb	
24500 	Kertau_Singapore_Grid	
24547 	Kertau_UTM_zone_47N	
24548 	Kertau_UTM_zone_48N	
24720 	La_Canoa_UTM_zone_20N	
24721 	La_Canoa_UTM_zone_21N	
24818 	PSAD56_UTM_zone_18N	
24819 	PSAD56_UTM_zone_19N	
24820 	PSAD56_UTM_zone_20N	
24821 	PSAD56_UTM_zone_21N	
24877 	PSAD56_UTM_zone_17S	
24878 	PSAD56_UTM_zone_18S	
24879 	PSAD56_UTM_zone_19S	
24880 	PSAD56_UTM_zone_20S	
24891 	PSAD56_Peru_west_zone	
24892 	PSAD56_Peru_central	
24893 	PSAD56_Peru_east_zone	
25000 	Leigon_Ghana_Grid	
25231 	Lome_UTM_zone_31N	
25391 	Luzon_Philippines_I	
25392 	Luzon_Philippines_II	
25393 	Luzon_Philippines_III	
25394 	Luzon_Philippines_IV	
25395 	Luzon_Philippines_V	
25700 	Makassar_NEIEZ	
25932 	Malongo_1987_UTM_32S	
26191 	Merchich_Nord_Maroc	
26192 	Merchich_Sud_Maroc	
26193 	Merchich_Sahara	
26237 	Massawa_UTM_zone_37N	
26331 	Minna_UTM_zone_31N	
26332 	Minna_UTM_zone_32N	
26391 	Minna_Nigeria_West	
26392 	Minna_Nigeria_Mid_Belt	
26393 	Minna_Nigeria_East	
26432 	Mhast_UTM_zone_32S	
26591 	Monte_Mario_Italy_1	
26592 	Monte_Mario_Italy_2	
26632 	M_poraloko_UTM_32N	
26692 	M_poraloko_UTM_32S	
26703 	NAD27_UTM_zone_3N			= Idrisi us27tm3.ref
26704 	NAD27_UTM_zone_4N			= Idrisi us27tm4.ref
26705 	NAD27_UTM_zone_5N			= Idrisi us27tm5.ref
26706 	NAD27_UTM_zone_6N			= Idrisi us27tm6.ref
26707 	NAD27_UTM_zone_7N			= Idrisi us27tm7.ref
26708 	NAD27_UTM_zone_8N			= Idrisi us27tm8.ref
26709 	NAD27_UTM_zone_9N			= Idrisi us27tm9.ref
26710 	NAD27_UTM_zone_10N			= Idrisi us27tm10.ref
26711 	NAD27_UTM_zone_11N			= Idrisi us27tm11.ref
26712 	NAD27_UTM_zone_12N			= Idrisi us27tm12.ref
26713 	NAD27_UTM_zone_13N			= Idrisi us27tm13.ref
26714 	NAD27_UTM_zone_14N			= Idrisi us27tm14.ref
26715 	NAD27_UTM_zone_15N			= Idrisi us27tm15.ref
26716 	NAD27_UTM_zone_16N			= Idrisi us27tm16.ref
26717 	NAD27_UTM_zone_17N			= Idrisi us27tm17.ref
26718 	NAD27_UTM_zone_18N			= Idrisi us27tm18.ref
26719 	NAD27_UTM_zone_19N			= Idrisi us27tm19.ref
26720 	NAD27_UTM_zone_20N			= Idrisi us27tm20.ref
26721 	NAD27_UTM_zone_21N	
26722 	NAD27_UTM_zone_22N	
26729   NAD27_Alabama_East                      = Idrisi spc27al1.ref
26730   NAD27_Alabama_West                      = Idrisi spc27al2.ref
26731 	NAD27_Alaska_zone_1	                       						  
26732   NAD27_Alaska_zone_2                     = Idrisi spc27ak2.ref 
26733   NAD27_Alaska_zone_3                     = Idrisi spc27ak3.ref 
26734   NAD27_Alaska_zone_4                     = Idrisi spc27ak4.ref 
26735   NAD27_Alaska_zone_5                     = Idrisi spc27ak5.ref 
26736   NAD27_Alaska_zone_6                     = Idrisi spc27ak6.ref 
26737   NAD27_Alaska_zone_7                     = Idrisi spc27ak7.ref 
26738   NAD27_Alaska_zone_8                     = Idrisi spc27ak8.ref 
26739   NAD27_Alaska_zone_9                     = Idrisi spc27ak9.ref 
26740   NAD27_Alaska_zone_10                    = Idrisi spc27ak10.ref              
26741   NAD27_California_I                      = Idrisi spc27ca1.ref 
26742   NAD27_California_II                     = Idrisi spc27ca2.ref 
26743   NAD27_California_III                    = Idrisi spc27ca3.ref 
26744   NAD27_California_IV                     = Idrisi spc27ca4.ref 
26745   NAD27_California_V                      = Idrisi spc27ca5.ref 
26746   NAD27_California_VI                     = Idrisi spc27ca6.ref 
26747   NAD27_California_VII                    = Idrisi spc27ca7.ref 
26748   NAD27_Arizona_East                      = Idrisi spc27az1.ref 
26749   NAD27_Arizona_Central                   = Idirsi spc27az2.ref 
26750   NAD27_Arizona_West                      = Idrisi spc27az3.ref 
26751   NAD27_Arkansas_North                    = Idrisi spc27ar1.ref 
26752   NAD27_Arkansas_South                    = Idrisi spc27ar2.ref 
26753   NAD27_Colorado_North                    = Idrisi spc27co1.ref 
26754   NAD27_Colorado_Central                  = Idrisi spc27co2.ref 
26755   NAD27_Colorado_South                    = Idrisi spc27co3.ref 
26756   NAD27_Connecticut                       = Idrisi spc27ct1.ref  
26757   NAD27_Delaware                          = Idrisi spc27de1.ref 
26758   NAD27_Florida_East                      = Idrisi spc27fl1.ref
26759   NAD27_Florida_West                      = Idrisi spc27fl2.ref 
26760   NAD27_Florida_North                     = Idrisi spc27fl3.ref 
3561    NAD27_Hawaii_zone_1                     = Idrisi spc27hi1.ref
3562    NAD27_Hawaii_zone_2                     = Idrisi spc27hi2.ref
3563    NAD27_Hawaii_zone_3                     = Idrisi spc27hi3.ref
3564    NAD27_Hawaii_zone_4                     = Idrisi spc27hi4.ref
3565    NAD27_Hawaii_zone_5                     = Idrisi spc27hi5.ref
26766   NAD27_Georgia_East                      = Idrisi spc27ga1.ref
26767   NAD27_Georgia_West                      = Idrisi spc27ga2.ref
26768   NAD27_Idaho_East                        = Idrisi spc27id1.ref
26769   NAD27_Idaho_Central                     = Idrisi spc27id2.ref
26770   NAD27_Idaho_West                        = Idrisi spc27id3.ref
26771   NAD27_Illinois_East                     = Idrisi spc27il1.ref
26772 	NAD27_Illinois_West			= Idrisi spc27il2.ref
26773 	NAD27_Indiana_East			= Idrisi spc27in1.ref
26774 	NAD27_BLM_14N_feet	
26774 	NAD27_Indiana_West			= Idrisi spc27in2.ref
26775 	NAD27_BLM_15N_feet	
26775 	NAD27_Iowa_North			= Idrisi spc27ia1.ref
26776 	NAD27_BLM_16N_feet	
26776 	NAD27_Iowa_South			= Idrisi spc27ia2.ref
26777 	NAD27_BLM_17N_feet	
26777 	NAD27_Kansas_North			= Idrisi spc27ks1.ref
26778 	NAD27_Kansas_South			= Idrisi spc27ks2.ref
26779 	NAD27_Kentucky_North			= Idrisi spc27ky1.ref
26780 	NAD27_Kentucky_South			= Idrisi spc27ky2.ref
26781 	NAD27_Louisiana_North			= Idrisi spc27la1.ref
26782 	NAD27_Louisiana_South			= Idrisi spc27la2.ref
26783 	NAD27_Maine_East			= Idrisi spc27me1.ref
26784 	NAD27_Maine_West			= Idrisi spc27me2.ref
26785 	NAD27_Maryland				= Idrisi spc27md1.ref
26786 	NAD27_Massachusetts			= Idrisi spc27ma1.ref
26787 	NAD27_Massachusetts_Is			= Idrisi spc27ma2.ref	
26811 	NAD27_Michigan_North			= Idrisi spc27mi1.ref
26812 	NAD27_Michigan_Central			= Idrisi spc27mi2.ref
26813 	NAD27_Michigan_South			= Idrisi spc27mi3.ref
26791 	NAD27_Minnesota_North			= Idrisi spc27mn1.ref
26792 	NAD27_Minnesota_Cent			= Idrisi spc27mn2.ref
26793 	NAD27_Minnesota_South			= Idrisi spc27mn3.ref
26794 	NAD27_Mississippi_East			= Idrisi spc27ms1.ref
26795 	NAD27_Mississippi_West			= Idrisi spc27ms2.ref
26796 	NAD27_Missouri_East			= Idrisi spc27mo1.ref
26797 	NAD27_Missouri_Central			= Idrisi spc27mo2.ref
26798 	NAD27_Missouri_West			= Idrisi spc27mo3.ref
26801 	NAD_Michigan_Michigan_East		= Idrisi spc27mi4.ref
26802 	NAD_Michigan_Michigan_Old_Central	= Idrisi spc27mi5.ref
26803 	NAD_Michigan_Michigan_West		= Idrisi spc27mi6.ref
26903 	NAD83_UTM_zone_3N			= Idrisi us83tm3.ref
26904 	NAD83_UTM_zone_4N			= Idrisi us83tm4.ref
26905 	NAD83_UTM_zone_5N			= Idrisi us83tm5.ref
26906 	NAD83_UTM_zone_6N			= Idrisi us83tm6.ref
26907 	NAD83_UTM_zone_7N			= Idrisi us83tm7.ref
26908 	NAD83_UTM_zone_8N			= Idrisi us83tm8.ref
26909 	NAD83_UTM_zone_9N			= Idrisi us83tm9.ref
26910 	NAD83_UTM_zone_10N			= Idrisi us83tm10.ref
26911 	NAD83_UTM_zone_11N			= Idrisi us83tM11.ref
26912 	NAD83_UTM_zone_12N			= Idrisi us83tm12.ref
26913 	NAD83_UTM_zone_13N			= Idrisi us83tm13.ref
26914 	NAD83_UTM_zone_14N			= Idrisi us83tm14.ref
26915 	NAD83_UTM_zone_15N			= Idrisi us83tm15.ref
26916 	NAD83_UTM_zone_16N			= Idrisi us83tm16.ref
26917 	NAD83_UTM_zone_17N			= Idrisi us83tm17.ref
26918 	NAD83_UTM_zone_18N			= Idrisi us83tm18.ref
26919 	NAD83_UTM_zone_19N			= Idrisi us83tm19.ref
26920 	NAD83_UTM_zone_20N			= Idrisi us83tm20.ref
26921 	NAD83_UTM_zone_21N	
26922 	NAD83_UTM_zone_22N	
26923 	NAD83_UTM_zone_23N	
26929 	NAD83_Alabama_East			= Idrisi spc83al1.ref
26930 	NAD83_Alabama_West			= Idrisi spc83al2.ref
26931 	NAD83_Alaska_zone_1	
26932 	NAD83_Alaska_zone_2                     = Idrisi spc83ak2.ref	
26933 	NAD83_Alaska_zone_3	                = Idrisi spc83ak3.ref
26934 	NAD83_Alaska_zone_4	                = Idrisi spc83ak4.ref
26935 	NAD83_Alaska_zone_5	                = Idrisi spc83ak5.ref
26936 	NAD83_Alaska_zone_6	                = Idrisi spc83ak6.ref
26937 	NAD83_Alaska_zone_7                     = Idrisi spc83ak7.ref	
26938 	NAD83_Alaska_zone_8                     = Idrisi spc83ak8.ref	
26939 	NAD83_Alaska_zone_9	                = Idrisi spc83ak9.ref
26940 	NAD83_Alaska_zone_10	                = Idrisi spc83ak10.ref
26941 	NAD83_California_1                      = Idrisi spc83ca1.ref	
26942 	NAD83_California_2	                = Idrisi spc83ca2.ref
26943 	NAD83_California_3	                = Idrisi spc83ca3.ref
26944 	NAD83_California_4	                = Idrisi spc83ca4.ref
26945 	NAD83_California_5	                = Idrisi spc83ca5.ref
26946 	NAD83_California_6                      = Idrisi spc83ca6.ref	
26948 	NAD83_Arizona_East                      = Idrisi spc83az1.ref
26949 	NAD83_Arizona_Central	                = Idrisi spc83az2.ref               
26950 	NAD83_Arizona_West	       		= Idrisi spc83az3.ref
26951 	NAD83_Arkansas_North                    = Idirsi spc83ar1.ref	
26952 	NAD83_Arkansas_South	                = Idrisi spc83ar2.ref
26953 	NAD83_Colorado_North                    = Idrisi spc83co1.ref	
26954 	NAD83_Colorado_Central	                = Idrisi spc83co2.ref
26955   NAD83_Colorado_South                    = Idrisi spc83co3.ref	
26956 	NAD83_Connecticut	                = Idrisi spc83ct1.ref
26957 	NAD83_Delaware	                        = Idrisi spc83de1.ref
26958 	NAD83_Florida_East			= Idrisi spc83fl1.ref
26959 	NAD83_Florida_West			= Idrisi spc83fl2.ref
26960 	NAD83_Florida_North			= Idrisi spc83fl3.ref
26961   NAD83_Hawaii_zone_1                     = Idrisi spc83hi1.ref	
26962 	NAD83_Hawaii_zone_2			= Idrisi spc83hi2.ref		
26963 	NAD83_Hawaii_zone_3			= Idrisi spc83hi3.ref		
26964 	NAD83_Hawaii_zone_4			= Idrisi spc83hi4.ref
26965 	NAD83_Hawaii_zone_5			= Idrisi spc83hi5.ref
26966 	NAD83_Georgia_East			= Idrisi spc83ga1.ref	
26967 	NAD83_Georgia_West			= Idrisi spc83ga2.ref
26968 	NAD83_Idaho_East			= Idrisi spc83id1.ref		
26969 	NAD83_Idaho_Central			= Idrisi spc83id2.ref
26970 	NAD83_Idaho_West			= Idrisi spc83id3.ref
26971 	NAD83_Illinois_East			= Idrisi spc83il1.ref	
26972 	NAD83_Illinois_West			= Idrisi spc83il2.ref
26973 	NAD83_Indiana_East			= Idrisi spc83in1.ref
26974 	NAD83_Indiana_West			= Idrisi spc83in2.ref
26975 	NAD83_Iowa_North			= Idrisi spc83ia1.ref
26976 	NAD83_Iowa_South			= Idrisi spc83ia2.ref
26977 	NAD83_Kansas_North			= Idrisi spc83ks1.ref
26978 	NAD83_Kansas_South			= Idrisi spc83ks2.ref
26979 	NAD83_Kentucky_North			= Idrisi spc83ky1.ref	
26980 	NAD83_Kentucky_South			= Idrisi spc83ky2.ref
26981 	NAD83_Louisiana_North			= Idrisi spc83la1.ref	
26982 	NAD83_Louisiana_South			= Idrisi spc83la2.ref
26983 	NAD83_Maine_East			= Idrisi spc83me1.ref
26984 	NAD83_Maine_West			= Idrisi spc83me2.ref
26985 	NAD83_Maryland				= Idrisi spc83md1.ref	
26986 	NAD83_Massachusetts			= Idrisi spc83ma1.ref	
26987 	NAD83_Massachusetts_Is			= Idrisi spc83ma2.ref
26988 	NAD83_Michigan_North			= Idrisi spc83mi1.ref
26989 	NAD83_Michigan_Central			= Idrisi spc83mi2.ref		
26990 	NAD83_Michigan_South			= Idrisi spc83mi3.ref
26991 	NAD83_Minnesota_North			= Idrisi spc83mn1.ref
26992 	NAD83_Minnesota_Cent			= Idrisi spc83mn2.ref
26993 	NAD83_Minnesota_South			= Idrisi spc83mn3.ref
26994 	NAD83_Mississippi_East			= Idrisi spc83ms1.ref
26995 	NAD83_Mississippi_West			= Idrisi spc83ms2.ref
26996 	NAD83_Missouri_East			= Idrisi spc83mo1.ref
26997 	NAD83_Missouri_Central			= Idrisi spc83mo2.ref
26998 	NAD83_Missouri_West			= Idrisi spc83mo3.ref
27038 	Nahrwan_1967_UTM_38N			
27039 	Nahrwan_1967_UTM_39N	
27040 	Nahrwan_1967_UTM_40N	
27120 	Naparima_UTM_20N	
27200 	GD49_NZ_Map_Grid	
27291 	GD49_North_Island_Grid	
27292 	GD49_South_Island_Grid	
27429 	Datum_73_UTM_zone_29N	
27500 	ATF_Nord_de_Guerre	
27581 	NTF_France_I	
27582 	NTF_France_II	
27583 	NTF_France_III	
27591 	NTF_Nord_France	
27592 	NTF_Centre_France	
27593 	NTF_Sud_France	
27700 	British_National_Grid	
28232 	Point_Noire_UTM_32S	
28348 	GDA94_MGA_zone_48	
28349 	GDA94_MGA_zone_49	
28350 	GDA94_MGA_zone_50	
28351 	GDA94_MGA_zone_51	
28352 	GDA94_MGA_zone_52	
28353 	GDA94_MGA_zone_53	
28354 	GDA94_MGA_zone_54	
28355 	GDA94_MGA_zone_55	
28356 	GDA94_MGA_zone_56	
28357 	GDA94_MGA_zone_57	
28358 	GDA94_MGA_zone_58	
28404 	Pulkovo_Gauss_zone_4			= Idrisi gk04_p42.ref
28405 	Pulkovo_Gauss_zone_5			= Idrisi gk05_p42.ref	
28406 	Pulkovo_Gauss_zone_6			= Idrisi gk06_p42.ref
28407 	Pulkovo_Gauss_zone_7			= Idrisi gk07_p42.ref
28408 	Pulkovo_Gauss_zone_8			= Idrisi gk08_p42.ref
28409 	Pulkovo_Gauss_zone_9			= Idrisi gk09_p42.ref
28410 	Pulkovo_Gauss_zone_10			= Idrisi gk10_p42.ref
28411 	Pulkovo_Gauss_zone_11			= Idrisi gk11_p42.ref
28412 	Pulkovo_Gauss_zone_12			= Idrisi gk12_p42.ref
28413 	Pulkovo_Gauss_zone_13			= Idrisi gk13_p42.ref
28414 	Pulkovo_Gauss_zone_14			= Idrisi gk14_p42.ref
28415 	Pulkovo_Gauss_zone_15			= Idrisi gk15_p42.ref
28416 	Pulkovo_Gauss_zone_16			= Idrisi gk16_p42.ref
28417 	Pulkovo_Gauss_zone_17			= Idrisi gk17_p42.ref
28418 	Pulkovo_Gauss_zone_18			= Idrisi gk18_p42.ref
28419 	Pulkovo_Gauss_zone_19			= Idrisi gk19_p42.ref
28420 	Pulkovo_Gauss_zone_20			= Idrisi gk20_p42.ref
28421 	Pulkovo_Gauss_zone_21			= Idrisi gk21_p42.ref
28422 	Pulkovo_Gauss_zone_22			= Idrisi gk22_p42.ref
28423 	Pulkovo_Gauss_zone_23			= Idrisi gk23_p42.ref
28424 	Pulkovo_Gauss_zone_24			= Idrisi gk24_p42.ref
28425 	Pulkovo_Gauss_zone_25			= Idrisi gk25_p42.ref
28426 	Pulkovo_Gauss_zone_26			= Idrisi gk26_p42.ref
28427 	Pulkovo_Gauss_zone_27			= Idrisi gk27_p42.ref
28428 	Pulkovo_Gauss_zone_28			= Idrisi gk28_p42.ref
28429 	Pulkovo_Gauss_zone_29			= Idrisi gk29_p42.ref
28430 	Pulkovo_Gauss_zone_30			= Idrisi gk30_p42.ref
28431 	Pulkovo_Gauss_zone_31			= Idrisi gk31_p42.ref
28432 	Pulkovo_Gauss_zone_32			= Idrisi gk32_p42.ref
28464 	Pulkovo_Gauss_4N	
28465 	Pulkovo_Gauss_5N	
28466 	Pulkovo_Gauss_6N	
28467 	Pulkovo_Gauss_7N	
28468 	Pulkovo_Gauss_8N	
28469 	Pulkovo_Gauss_9N	
28470 	Pulkovo_Gauss_10N	
28471 	Pulkovo_Gauss_11N	
28472 	Pulkovo_Gauss_12N	
28473 	Pulkovo_Gauss_13N	
28474 	Pulkovo_Gauss_14N	
28475 	Pulkovo_Gauss_15N	
28476 	Pulkovo_Gauss_16N	
28477 	Pulkovo_Gauss_17N	
28478 	Pulkovo_Gauss_18N	
28479 	Pulkovo_Gauss_19N	
28480 	Pulkovo_Gauss_20N	
28481 	Pulkovo_Gauss_21N	
28482 	Pulkovo_Gauss_22N	
28483 	Pulkovo_Gauss_23N	
28484 	Pulkovo_Gauss_24N	
28485 	Pulkovo_Gauss_25N	
28486 	Pulkovo_Gauss_26N	
28487 	Pulkovo_Gauss_27N	
28488 	Pulkovo_Gauss_28N	
28489 	Pulkovo_Gauss_29N	
28490 	Pulkovo_Gauss_30N	
28491 	Pulkovo_Gauss_31N	
28492 	Pulkovo_Gauss_32N	
28600 	Qatar_National_Grid	
28991 	RD_Netherlands_Old	
28992 	RD_Netherlands_New	
29118 	SAD69_UTM_zone_18N	
29119 	SAD69_UTM_zone_19N	
29120 	SAD69_UTM_zone_20N	
29121 	SAD69_UTM_zone_21N	
29122 	SAD69_UTM_zone_22N	
29177 	SAD69_UTM_zone_17S	
29178 	SAD69_UTM_zone_18S	
29179 	SAD69_UTM_zone_19S	
29180 	SAD69_UTM_zone_20S	
29181 	SAD69_UTM_zone_21S	
29182 	SAD69_UTM_zone_22S	
29183 	SAD69_UTM_zone_23S	
29184 	SAD69_UTM_zone_24S	
29185 	SAD69_UTM_zone_25S	
29220 	Sapper_Hill_UTM_20S	
29221 	Sapper_Hill_UTM_21S	
29333 	Schwarzeck_UTM_33S	
29635 	Sudan_UTM_zone_35N	
29636 	Sudan_UTM_zone_36N	
29700 	Tananarive_Laborde	
29738 	Tananarive_UTM_38S	
29739 	Tananarive_UTM_39S	
29800 	Timbalai_1948_Borneo	
29849 	Timbalai_1948_UTM_49N	
29850 	Timbalai_1948_UTM_50N	
29900 	TM65_Irish_Nat_Grid	
30200 	Trinidad_1903_Trinidad	
30339 	TC_1948_UTM_zone_39N	
30340 	TC_1948_UTM_zone_40N	
30491 	Voirol_N_Algerie_ancien	
30492 	Voirol_S_Algerie_ancien	
30591 	Voirol_Unifie_N_Algerie	
30592 	Voirol_Unifie_S_Algerie	
30600 	Bern_1938_Swiss_New	
30729 	Nord_Sahara_UTM_29N	
30730 	Nord_Sahara_UTM_30N	
30731 	Nord_Sahara_UTM_31N	
30732 	Nord_Sahara_UTM_32N	
31028 	Yoff_UTM_zone_28N	
31121 	Zanderij_UTM_zone_21N	
31291 	MGI_Austria_West	
31292 	MGI_Austria_Central	
31293 	MGI_Austria_East	
31300 	Belge_Lambert_72	
31491 	DHDN_Germany_zone_1	
31492 	DHDN_Germany_zone_2	
31493 	DHDN_Germany_zone_3	
31494 	DHDN_Germany_zone_4	
31495 	DHDN_Germany_zone_5	
32001 	NAD27_Montana_North			= Idrisi spc27mt1.ref	
32002 	NAD27_Montana_Central			= Idrisi spc27mt2.ref
32003 	NAD27_Montana_South			= Idrisi spc27mt3.ref		
32005 	NAD27_Nebraska_North			= Idrisi spc27ne1.ref	
32006 	NAD27_Nebraska_South			= Idrisi spc27ne2.ref
32007 	NAD27_Nevada_East			= Idrisi spc27nv1.ref	
32008 	NAD27_Nevada_Central			= Idrisi spc27nv2.ref
32009 	NAD27_Nevada_West			= Idrisi spc27nv3.ref
32010 	NAD27_New_Hampshire			= Idrisi spc27nh1.ref
32011 	NAD27_New_Jersey			= Idrisi spc27nj1.ref
32012 	NAD27_New_Mexico_East			= Idrisi spc27nm1.ref
32013 	NAD27_New_Mexico_Cent			= Idrisi spc27nm2.ref
32014 	NAD27_New_Mexico_West			= Idrisi spc27nm3.ref
32015 	NAD27_New_York_East			= Idrisi spc27ny1.ref
32016 	NAD27_New_York_Central			= Idrisi spc27ny2.ref
32017 	NAD27_New_York_West			= Idrisi spc27ny3.ref
32018 	NAD27_New_York_Long_Is			= Idrisi spc27ny4.ref
32019 	NAD27_North_Carolina			= Idrisi spc27nc1.ref	
32020 	NAD27_North_Dakota_N			= Idrisi spc27nd1.ref
